* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:41:12 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = KZ D-Fi L 5 B = CorrectV2
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2.018738 55.464 83.7075
2.355194 59.448 69.9745
2.691650 62.746 57.7517
3.028107 65.515 46.5532
3.364563 67.862 36.1486
3.701019 69.867 26.4201
4.037476 71.589 17.3012
4.373932 73.077 8.7486
4.710388 74.369 0.7293
5.046844 75.497 -6.7838
5.383301 76.488 -13.8134
5.719757 77.362 -20.3790
6.056213 78.140 -26.4992
6.392670 78.837 -32.1961
6.729126 79.468 -37.4982
7.065582 80.044 -42.4414
7.402039 80.575 -47.0665
7.738495 81.065 -51.4147
8.074951 81.519 -55.5229
8.411407 81.938 -59.4211
8.747864 82.322 -63.1314
9.084320 82.671 -66.6682
9.420776 82.986 -70.0383
9.757233 83.266 -73.2407
10.093689 83.513 -76.2673
10.430145 83.729 -79.1065
10.766602 83.917 -81.7490
11.103058 84.086 -84.1955
11.439514 84.241 -86.4628
11.775970 84.389 -88.5843
12.112427 84.532 -90.6035
12.448883 84.670 -92.5612
12.785339 84.801 -94.4827
13.121796 84.922 -96.3704
13.458252 85.031 -98.2071
13.794708 85.132 -99.9693
14.131165 85.230 -101.6456
14.467621 85.331 -103.2506
14.804077 85.436 -104.8232
15.140533 85.545 -106.4078
15.476990 85.648 -108.0242
15.813446 85.739 -109.6458
16.149902 85.814 -111.2018
16.486359 85.877 -112.6085
16.822815 85.943 -113.8205
17.159271 86.027 -114.8746
17.495728 86.139 -115.8941
17.832184 86.275 -117.0358
18.168640 86.413 -118.4047
18.505096 86.528 -119.9884
18.841553 86.595 -121.6523
19.178009 86.608 -123.1943
19.514465 86.578 -124.4340
19.850922 86.530 -125.2998
20.187378 86.494 -125.8735
20.523834 86.486 -126.3514
20.860291 86.504 -126.9299
21.196747 86.525 -127.6882
21.533203 86.530 -128.5509
21.869659 86.512 -129.3492
22.206116 86.484 -129.9379
22.542572 86.474 -130.3011
22.879028 86.502 -130.5812
23.215485 86.568 -130.9996
23.551941 86.650 -131.7160
23.888397 86.713 -132.7298
24.224854 86.733 -133.8859
24.561310 86.706 -134.9624
24.897766 86.654 -135.7849
25.234222 86.606 -136.3146
25.570679 86.589 -136.6649
25.907135 86.609 -137.0271
26.243591 86.650 -137.5505
26.580048 86.687 -138.2628
26.916504 86.701 -139.0759
27.252960 86.687 -139.8555
27.589417 86.655 -140.4995
27.925873 86.623 -140.9840
28.262329 86.600 -141.3567
28.598785 86.588 -141.6892
28.935242 86.583 -142.0272
29.271698 86.577 -142.3729
29.608154 86.569 -142.7053
29.944611 86.564 -143.0139
30.281067 86.563 -143.3162
30.617523 86.569 -143.6461
30.953979 86.576 -144.0241
31.290436 86.577 -144.4384
31.626892 86.571 -144.8503
31.963348 86.561 -145.2222
32.299805 86.553 -145.5457
32.636261 86.552 -145.8484
32.972717 86.560 -146.1746
33.309174 86.571 -146.5539
33.645630 86.580 -146.9824
33.982086 86.584 -147.4305
34.318542 86.584 -147.8684
34.654999 86.584 -148.2900
34.991455 86.586 -148.7154
35.327911 86.587 -149.1687
35.664368 86.582 -149.6493
36.000824 86.565 -150.1181
36.337280 86.536 -150.5117
36.673737 86.504 -150.7789
37.010193 86.479 -150.9150
37.346649 86.471 -150.9726
37.683105 86.483 -151.0367
38.019562 86.508 -151.1792
38.356018 86.535 -151.4223
38.692474 86.554 -151.7358
39.028931 86.562 -152.0643
39.365387 86.563 -152.3639
39.701843 86.562 -152.6259
40.038300 86.564 -152.8738
40.374756 86.567 -153.1379
40.711212 86.567 -153.4282
41.047668 86.560 -153.7256
41.384125 86.545 -153.9955
41.720581 86.527 -154.2139
42.057037 86.513 -154.3861
42.393494 86.505 -154.5453
42.729950 86.503 -154.7305
43.066406 86.501 -154.9608
43.402863 86.494 -155.2225
43.739319 86.481 -155.4800
44.075775 86.463 -155.6999
44.412231 86.447 -155.8739
44.748688 86.438 -156.0247
45.085144 86.437 -156.1916
45.421600 86.440 -156.4051
45.758057 86.441 -156.6679
46.094513 86.437 -156.9546
46.430969 86.427 -157.2277
46.767426 86.417 -157.4608
47.103882 86.410 -157.6537
47.440338 86.412 -157.8320
47.776794 86.422 -158.0312
48.113251 86.436 -158.2763
48.449707 86.449 -158.5676
48.786163 86.456 -158.8807
49.122620 86.455 -159.1781
49.459076 86.449 -159.4260
49.795532 86.444 -159.6086
50.131989 86.443 -159.7336
50.468445 86.450 -159.8287
50.804901 86.466 -159.9296
51.141357 86.486 -160.0677
51.477814 86.507 -160.2596
51.814270 86.522 -160.5041
52.150726 86.528 -160.7830
52.487183 86.521 -161.0658
52.823639 86.501 -161.3170
53.160095 86.472 -161.5032
53.496552 86.440 -161.6046
53.833008 86.410 -161.6238
54.169464 86.390 -161.5914
54.505920 86.381 -161.5587
54.842377 86.382 -161.5782
55.178833 86.384 -161.6792
55.515289 86.381 -161.8505
55.851746 86.367 -162.0445
56.188202 86.346 -162.2018
56.524658 86.325 -162.2860
56.861115 86.315 -162.3104
57.197571 86.324 -162.3369
57.534027 86.349 -162.4440
57.870483 86.380 -162.6820
58.206940 86.403 -163.0448
58.543396 86.411 -163.4748
58.879852 86.400 -163.8933
59.216309 86.375 -164.2354
59.552765 86.342 -164.4675
59.889221 86.308 -164.5790
60.225677 86.278 -164.5626
60.562134 86.258 -164.4082
60.898590 86.258 -164.1248
61.235046 86.292 -163.7793
61.571503 86.366 -163.5120
61.907959 86.470 -163.4938
62.244415 86.576 -163.8387
62.580872 86.650 -164.5296
62.917328 86.665 -165.4052
63.253784 86.611 -166.2168
63.590240 86.508 -166.7278
63.926697 86.394 -166.8252
64.263153 86.307 -166.5884
64.599609 86.271 -166.2545
64.936066 86.273 -166.0725
65.272522 86.282 -166.1483
65.608978 86.267 -166.3947
65.945435 86.217 -166.6069
66.281891 86.152 -166.6022
66.618347 86.105 -166.3463
66.954803 86.105 -165.9922
67.291260 86.154 -165.7896
67.627716 86.226 -165.9239
67.964172 86.282 -166.4046
68.300629 86.296 -167.0729
68.637085 86.260 -167.6948
68.973541 86.192 -168.0740
69.309998 86.122 -168.1347
69.646454 86.078 -167.9419
69.982910 86.074 -167.6485
70.319366 86.106 -167.4064
70.655823 86.160 -167.3028
70.992279 86.221 -167.3548
71.328735 86.278 -167.5421
71.665192 86.324 -167.8368
72.001648 86.352 -168.2071
72.338104 86.357 -168.6021
72.674561 86.337 -168.9430
73.011017 86.297 -169.1409
73.347473 86.253 -169.1383
73.683929 86.223 -168.9532
74.020386 86.223 -168.6891
74.356842 86.252 -168.4925
74.693298 86.296 -168.4760
75.029755 86.334 -168.6603
75.366211 86.349 -168.9691
75.702667 86.335 -169.2761
76.039124 86.302 -169.4714
76.375580 86.267 -169.5164
76.712036 86.245 -169.4559
77.048492 86.242 -169.3844
77.384949 86.252 -169.3844
77.721405 86.265 -169.4820
78.057861 86.272 -169.6434
78.394318 86.269 -169.8092
78.730774 86.262 -169.9378
79.067230 86.258 -170.0290
79.403687 86.258 -170.1152
79.740143 86.262 -170.2290
80.076599 86.262 -170.3735
80.413055 86.256 -170.5169
80.749512 86.243 -170.6158
81.085968 86.230 -170.6479
81.422424 86.225 -170.6322
81.758881 86.230 -170.6190
82.095337 86.241 -170.6562
82.431793 86.250 -170.7568
82.768250 86.251 -170.8899
83.104706 86.242 -171.0032
83.441162 86.229 -171.0594
83.777618 86.221 -171.0635
84.114075 86.222 -171.0610
84.450531 86.230 -171.1077
84.786987 86.238 -171.2319
85.123444 86.238 -171.4157
85.459900 86.226 -171.6061
85.796356 86.205 -171.7489
86.132812 86.184 -171.8199
86.469269 86.170 -171.8380
86.805725 86.166 -171.8497
87.142181 86.169 -171.8994
87.478638 86.175 -172.0036
87.815094 86.176 -172.1476
88.151550 86.172 -172.2998
88.488007 86.162 -172.4330
88.824463 86.151 -172.5370
89.160919 86.140 -172.6182
89.497375 86.131 -172.6890
89.833832 86.122 -172.7584
90.170288 86.114 -172.8286
90.506744 86.107 -172.8985
90.843201 86.100 -172.9670
91.179657 86.094 -173.0351
91.516113 86.090 -173.1042
91.852570 86.087 -173.1758
92.189026 86.088 -173.2543
92.525482 86.091 -173.3494
92.861938 86.096 -173.4739
93.198395 86.100 -173.6345
93.534851 86.098 -173.8219
93.871307 86.089 -174.0072
94.207764 86.072 -174.1517
94.544220 86.054 -174.2260
94.880676 86.040 -174.2291
95.217133 86.037 -174.1936
95.553589 86.046 -174.1706
95.890045 86.062 -174.2034
96.226501 86.079 -174.3058
96.562958 86.090 -174.4589
96.899414 86.091 -174.6252
97.235870 86.084 -174.7691
97.572327 86.072 -174.8705
97.908783 86.058 -174.9252
98.245239 86.045 -174.9366
98.581696 86.034 -174.9091
98.918152 86.028 -174.8503
99.254608 86.030 -174.7787
99.591064 86.040 -174.7267
99.927521 86.055 -174.7305
100.263977 86.071 -174.8097
100.600433 86.079 -174.9517
100.936890 86.076 -175.1129
101.273346 86.062 -175.2415
101.609802 86.046 -175.3079
101.946259 86.034 -175.3239
102.282715 86.032 -175.3362
102.619171 86.036 -175.3952
102.955627 86.039 -175.5206
103.292084 86.033 -175.6871
103.628540 86.017 -175.8412
103.964996 85.993 -175.9353
104.301453 85.972 -175.9586
104.637909 85.958 -175.9421
104.974365 85.953 -175.9340
105.310822 85.951 -175.9646
105.647278 85.947 -176.0258
105.983734 85.937 -176.0813
106.320190 85.926 -176.0983
106.656647 85.920 -176.0776
106.993103 85.923 -176.0589
107.329559 85.934 -176.0941
107.666016 85.943 -176.2081
108.002472 85.943 -176.3763
108.338928 85.929 -176.5346
108.675385 85.907 -176.6188
109.011841 85.888 -176.6071
109.348297 85.882 -176.5388
109.684753 85.892 -176.4941
110.021210 85.911 -176.5448
110.357666 85.927 -176.7093
110.694122 85.927 -176.9413
111.030579 85.908 -177.1556
111.367035 85.878 -177.2750
111.703491 85.847 -177.2706
112.039948 85.829 -177.1742
112.376404 85.826 -177.0570
112.712860 85.837 -176.9871
113.049316 85.852 -176.9962
113.385773 85.863 -177.0724
113.722229 85.868 -177.1788
114.058685 85.866 -177.2814
114.395142 85.862 -177.3663
114.731598 85.857 -177.4398
115.068054 85.851 -177.5140
115.404510 85.844 -177.5920
115.740967 85.833 -177.6632
116.077423 85.821 -177.7121
116.413879 85.809 -177.7314
116.750336 85.801 -177.7299
117.086792 85.799 -177.7291
117.423248 85.800 -177.7499
117.759705 85.802 -177.8017
118.096161 85.803 -177.8800
118.432617 85.802 -177.9732
118.769073 85.798 -178.0739
119.105530 85.794 -178.1823
119.441986 85.787 -178.3006
119.778442 85.775 -178.4210
120.114899 85.756 -178.5188
120.451355 85.733 -178.5591
120.787811 85.712 -178.5168
121.124268 85.702 -178.3997
121.460724 85.710 -178.2596
121.797180 85.737 -178.1755
122.133636 85.774 -178.2166
122.470093 85.807 -178.4035
122.806549 85.822 -178.6914
123.143005 85.813 -178.9857
123.479462 85.783 -179.1825
123.815918 85.746 -179.2162
124.152374 85.719 -179.0937
124.488831 85.714 -178.8932
124.825287 85.732 -178.7245
125.161743 85.762 -178.6709
125.498199 85.789 -178.7496
125.834656 85.802 -178.9100
126.171112 85.796 -179.0685
126.507568 85.777 -179.1548
126.844025 85.758 -179.1476
127.180481 85.746 -179.0807
127.516937 85.745 -179.0170
127.853394 85.749 -179.0080
128.189850 85.750 -179.0638
128.526306 85.742 -179.1520
128.862762 85.725 -179.2224
129.199219 85.703 -179.2389
129.535675 85.684 -179.2008
129.872131 85.674 -179.1402
130.208588 85.672 -179.1003
130.545044 85.674 -179.1093
130.881500 85.676 -179.1676
131.217957 85.673 -179.2541
131.554413 85.665 -179.3438
131.890869 85.655 -179.4220
132.227325 85.645 -179.4872
132.563782 85.634 -179.5417
132.900238 85.624 -179.5826
133.236694 85.614 -179.6012
133.573151 85.608 -179.5938
