* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:27:59 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = KZ D-Fi L B = CorrectV2
* Measurement: KZ D-Fi L
* Smoothing: None
* Frequency Step: 0.3662109 Hz
* Start Frequency: 2.1972656 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2.197266 56.141 71.2824
2.563477 59.761 60.1037
2.929687 62.833 49.1972
3.295898 65.482 38.5038
3.662109 67.770 27.9925
4.028320 69.732 17.7111
4.394531 71.393 7.7837
4.760742 72.782 -1.6158
5.126953 73.934 -10.3022
5.493164 74.894 -18.1270
5.859375 75.717 -25.0332
6.225586 76.456 -31.0986
6.591797 77.152 -36.5342
6.958007 77.821 -41.6134
7.324218 78.456 -46.5605
7.690429 79.034 -51.4688
8.056640 79.536 -56.2921
8.422851 79.958 -60.9004
8.789062 80.310 -65.1620
9.155273 80.616 -69.0147
9.521484 80.901 -72.4993
9.887695 81.181 -75.7376
10.253906 81.457 -78.8657
10.620117 81.718 -81.9627
10.986327 81.949 -85.0206
11.352538 82.146 -87.9662
11.718749 82.313 -90.7156
12.084960 82.464 -93.2303
12.451171 82.614 -95.5456
12.817382 82.769 -97.7516
13.183593 82.923 -99.9359
13.549804 83.062 -102.1219
13.916015 83.174 -104.2430
14.282226 83.259 -106.1715
14.648436 83.333 -107.7953
15.014647 83.424 -109.1074
15.380858 83.559 -110.2579
15.747069 83.743 -111.5109
16.113280 83.954 -113.1110
16.479491 84.147 -115.1484
16.845702 84.277 -117.5092
17.211913 84.314 -119.9223
17.578124 84.261 -122.0576
17.944335 84.151 -123.6414
18.310546 84.037 -124.5659
18.676756 83.973 -124.9519
19.042967 83.986 -125.1014
19.409178 84.065 -125.3419
19.775389 84.172 -125.8750
20.141600 84.271 -126.7343
20.507811 84.339 -127.8406
20.874022 84.372 -129.0783
21.240233 84.374 -130.3410
21.606444 84.353 -131.5386
21.972655 84.316 -132.5922
22.338866 84.271 -133.4415
22.705076 84.231 -134.0724
23.071287 84.214 -134.5467
23.437498 84.229 -134.9956
23.803709 84.269 -135.5616
24.169920 84.316 -136.3204
24.536131 84.349 -137.2385
24.902342 84.356 -138.1967
25.268553 84.340 -139.0633
25.634764 84.319 -139.7727
26.000975 84.313 -140.3647
26.367186 84.327 -140.9543
26.733396 84.355 -141.6510
27.099607 84.377 -142.4845
27.465818 84.379 -143.3891
27.832029 84.358 -144.2492
28.198240 84.324 -144.9700
28.564451 84.292 -145.5294
28.930662 84.273 -145.9813
29.296873 84.270 -146.4113
29.663084 84.276 -146.8794
30.029295 84.283 -147.3914
30.395506 84.287 -147.9146
30.761716 84.289 -148.4160
31.127927 84.294 -148.8911
31.494138 84.301 -149.3615
31.860349 84.309 -149.8496
32.226560 84.312 -150.3534
32.592771 84.307 -150.8438
32.958982 84.295 -151.2859
33.325193 84.283 -151.6657
33.691404 84.275 -152.0004
34.057615 84.274 -152.3278
34.423826 84.278 -152.6817
34.790036 84.282 -153.0780
35.156247 84.283 -153.5151
35.522458 84.280 -153.9842
35.888669 84.269 -154.4733
36.254880 84.248 -154.9599
36.621091 84.218 -155.4056
36.987302 84.182 -155.7657
37.353513 84.150 -156.0196
37.719724 84.133 -156.2005
38.085935 84.138 -156.3942
38.452145 84.157 -156.6945
38.818356 84.175 -157.1394
39.184567 84.177 -157.6773
39.550778 84.157 -158.1917
39.916989 84.124 -158.5713
40.283200 84.097 -158.7845
40.649411 84.091 -158.9062
41.015622 84.109 -159.0689
41.381833 84.136 -159.3690
41.748044 84.152 -159.7996
42.114255 84.145 -160.2583
42.480465 84.117 -160.6193
42.846676 84.087 -160.8188
43.212887 84.072 -160.8998
43.579098 84.078 -160.9825
43.945309 84.098 -161.1802
44.311520 84.112 -161.5242
44.677731 84.105 -161.9504
45.043942 84.075 -162.3465
45.410153 84.030 -162.6226
45.776364 83.988 -162.7603
46.142575 83.960 -162.8151
46.508785 83.952 -162.8757
46.874996 83.958 -163.0133
47.241207 83.967 -163.2528
47.607418 83.973 -163.5787
47.973629 83.972 -163.9556
48.339840 83.962 -164.3451
48.706051 83.945 -164.7110
49.072262 83.925 -165.0230
49.438473 83.908 -165.2688
49.804684 83.900 -165.4688
50.170895 83.905 -165.6763
50.537105 83.918 -165.9496
50.903316 83.926 -166.3073
51.269527 83.919 -166.7006
51.635738 83.893 -167.0316
52.001949 83.859 -167.2153
52.368160 83.836 -167.2474
52.734371 83.835 -167.2242
53.100582 83.855 -167.2825
53.466793 83.877 -167.4969
53.833004 83.880 -167.8195
54.199215 83.858 -168.1143
54.565425 83.823 -168.2637
54.931636 83.800 -168.2732
55.297847 83.804 -168.2873
55.664058 83.824 -168.4828
56.030269 83.834 -168.9206
56.396480 83.804 -169.4804
56.762691 83.733 -169.9300
57.128902 83.646 -170.0819
57.495113 83.584 -169.9387
57.861324 83.574 -169.7128
58.227535 83.610 -169.6772
58.593745 83.655 -169.9615
58.959956 83.677 -170.4729
59.326167 83.662 -170.9895
59.692378 83.631 -171.3327
60.058589 83.612 -171.4925
60.424800 83.621 -171.6129
60.791011 83.646 -171.8432
61.157222 83.661 -172.1870
61.523433 83.652 -172.4903
61.889644 83.632 -172.5769
62.255854 83.637 -172.4290
62.622065 83.691 -172.2590
62.988276 83.783 -172.3751
63.354487 83.862 -172.9309
63.720698 83.874 -173.7759
64.086909 83.792 -174.5080
64.453120 83.645 -174.6786
64.819331 83.509 -174.0676
65.185542 83.469 -172.9053
65.551753 83.562 -171.8100
65.917964 83.744 -171.3841
66.284174 83.922 -171.8271
66.650385 84.019 -172.8990
67.016596 84.002 -174.1337
67.382807 83.891 -175.0830
67.749018 83.737 -175.4979
68.115229 83.600 -175.4101
68.481440 83.515 -175.0665
68.847651 83.482 -174.7448
69.213862 83.479 -174.5915
69.580073 83.483 -174.6036
69.946284 83.488 -174.7200
70.312494 83.493 -174.9111
70.678705 83.496 -175.1899
71.044916 83.489 -175.5559
71.411127 83.462 -175.9421
71.777338 83.413 -176.2249
72.143549 83.358 -176.2994
72.509760 83.323 -176.1657
72.875971 83.324 -175.9515
73.242182 83.359 -175.8373
73.608393 83.408 -175.9372
73.974604 83.445 -176.2313
74.340814 83.454 -176.5965
74.707025 83.437 -176.8960
75.073236 83.409 -177.0604
75.439447 83.385 -177.1118
75.805658 83.368 -177.1202
76.171869 83.355 -177.1367
76.538080 83.341 -177.1600
76.904291 83.325 -177.1599
77.270502 83.313 -177.1268
77.636713 83.310 -177.0994
78.002924 83.316 -177.1407
78.369134 83.319 -177.2837
78.735345 83.310 -177.4939
79.101556 83.283 -177.6842
79.467767 83.247 -177.7717
79.833978 83.218 -177.7376
80.200189 83.209 -177.6463
80.566400 83.220 -177.6051
80.932611 83.241 -177.6915
81.298822 83.257 -177.9048
81.665033 83.257 -178.1737
82.031244 83.241 -178.4087
82.397454 83.220 -178.5585
82.763665 83.204 -178.6340
83.129876 83.195 -178.6857
83.496087 83.191 -178.7546
83.862298 83.186 -178.8399
84.228509 83.177 -178.9063
84.594720 83.169 -178.9249
84.960931 83.170 -178.9105
85.327142 83.183 -178.9229
85.693353 83.204 -179.0255
86.059563 83.219 -179.2349
86.425774 83.220 -179.5023
86.791985 83.204 -179.7432
87.158196 83.180 -179.8947
87.524407 83.161 -179.9602
87.890618 83.154 179.9948
88.256829 83.154 179.8957
88.623040 83.149 179.7227
88.989251 83.130 179.5314
89.355462 83.097 179.4152
89.721673 83.063 179.4327
90.087883 83.045 179.5530
90.454094 83.052 179.6638
90.820305 83.075 179.6448
91.186516 83.097 179.4536
91.552727 83.099 179.1559
91.918938 83.079 178.8800
92.285149 83.047 178.7288
92.651360 83.024 178.7055
93.017571 83.022 178.7078
93.383782 83.036 178.6027
93.749993 83.047 178.3302
94.116203 83.033 177.9566
94.482414 82.987 177.6402
94.848625 82.922 177.5342
95.214836 82.867 177.6838
95.581047 82.847 177.9827
95.947258 82.869 178.2306
96.313469 82.915 178.2610
96.679680 82.956 178.0410
97.045891 82.970 177.6749
97.412102 82.953 177.3270
97.778313 82.917 177.1224
98.144523 82.883 177.0844
98.510734 82.866 177.1403
98.876945 82.865 177.1880
99.243156 82.872 177.1687
99.609367 82.878 177.0925
99.975578 82.879 177.0060
100.341789 82.879 176.9395
100.708000 82.883 176.8773
101.074211 82.892 176.7747
101.440422 82.899 176.6017
101.806633 82.895 176.3757
102.172843 82.876 176.1569
102.539054 82.845 176.0096
102.905265 82.812 175.9621
103.271476 82.787 175.9904
103.637687 82.772 176.0396
104.003898 82.764 176.0625
104.370109 82.759 176.0459
104.736320 82.751 176.0076
105.102531 82.741 175.9708
105.468742 82.732 175.9411
105.834953 82.726 175.9033
106.201163 82.720 175.8372
106.567374 82.713 175.7393
106.933585 82.700 175.6294
107.299796 82.682 175.5391
107.666007 82.663 175.4904
108.032218 82.649 175.4796
108.398429 82.643 175.4777
108.764640 82.644 175.4471
109.130851 82.648 175.3644
109.497062 82.649 175.2337
109.863272 82.642 175.0852
110.229483 82.628 174.9587
110.595694 82.610 174.8823
110.961905 82.595 174.8569
111.328116 82.587 174.8557
111.694327 82.586 174.8409
112.060538 82.587 174.7866
112.426749 82.585 174.6947
112.792960 82.575 174.5922
113.159171 82.560 174.5119
113.525382 82.542 174.4705
113.891592 82.527 174.4588
114.257803 82.516 174.4518
114.624014 82.506 174.4304
114.990225 82.496 174.3966
115.356436 82.484 174.3691
115.722647 82.473 174.3621
116.088858 82.468 174.3656
116.455069 82.471 174.3435
116.821280 82.479 174.2553
117.187491 82.483 174.0861
117.553702 82.476 173.8619
117.919912 82.454 173.6398
118.286123 82.420 173.4808
118.652334 82.382 173.4206
119.018545 82.349 173.4563
119.384756 82.327 173.5536
119.750967 82.319 173.6666
120.117178 82.323 173.7556
120.483389 82.334 173.7950
120.849600 82.348 173.7736
121.215811 82.362 173.6918
121.582022 82.371 173.5630
121.948232 82.372 173.4115
122.314443 82.366 173.2673
122.680654 82.354 173.1546
123.046865 82.341 173.0821
123.413076 82.328 173.0408
123.779287 82.319 173.0126
124.145498 82.311 172.9833
124.511709 82.304 172.9503
124.877920 82.297 172.9208
125.244131 82.289 172.9023
125.610342 82.282 172.8939
125.976552 82.278 172.8839
126.342763 82.275 172.8578
126.708974 82.272 172.8076
127.075185 82.266 172.7386
127.441396 82.256 172.6688
127.807607 82.241 172.6195
128.173818 82.226 172.6042
128.540029 82.214 172.6198
128.906240 82.208 172.6455
129.272451 82.207 172.6530
129.638662 82.210 172.6210
130.004872 82.211 172.5482
130.371083 82.207 172.4545
130.737294 82.199 172.3690
131.103505 82.188 172.3110
131.469716 82.180 172.2768
131.835927 82.176 172.2416
132.202138 82.175 172.1786
132.568349 82.171 172.0794
132.934560 82.161 171.9637
133.300771 82.144 171.8670
133.666981 82.123 171.8173
134.033192 82.104 171.8165
134.399403 82.091 171.8399
134.765614 82.082 171.8558
135.131825 82.076 171.8473
135.498036 82.069 171.8210
135.864247 82.060 171.7949
136.230458 82.051 171.7798
136.596669 82.044 171.7698
136.962880 82.039 171.7512
137.329091 82.034 171.7204
137.695301 82.027 171.6920
138.061512 82.020 171.6873
138.427723 82.018 171.7097
138.793934 82.023 171.7308
139.160145 82.037 171.7026
139.526356 82.050 171.5928
139.892567 82.053 171.4162
140.258778 82.040 171.2364
140.624989 82.014 171.1320
140.991200 81.986 171.1475
141.357411 81.968 171.2605
141.723621 81.968 171.3918
142.089832 81.981 171.4545
142.456043 81.995 171.4094
142.822254 81.998 171.2864
143.188465 81.987 171.1594
143.554676 81.965 171.0978
143.920887 81.943 171.1232
144.287098 81.932 171.1994
144.653309 81.932 171.2608
145.019520 81.938 171.2554
145.385731 81.942 171.1747
145.751941 81.937 171.0521
146.118152 81.922 170.9374
146.484363 81.902 170.8669
146.850574 81.882 170.8478
147.216785 81.866 170.8615
147.582996 81.857 170.8807
147.949207 81.851 170.8859
148.315418 81.847 170.8724
148.681629 81.842 170.8465
149.047840 81.837 170.8170
149.414051 81.832 170.7893
