* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:41:16 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: Trace Arithmetic A times Bconj A = KZ D-Fi R 5 B = CorrectV2
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
2.018738 57.211 82.4409
2.355194 61.055 68.1962
2.691650 64.286 55.4000
3.028107 67.021 43.6245
3.364563 69.346 32.6652
3.701019 71.328 22.4247
4.037476 73.022 12.8548
4.373932 74.474 3.9286
4.710388 75.723 -4.3735
5.046844 76.799 -12.0704
5.383301 77.733 -19.1832
5.719757 78.549 -25.7368
6.056213 79.269 -31.7645
6.392670 79.913 -37.3126
6.729126 80.498 -42.4427
7.065582 81.034 -47.2287
7.402039 81.529 -51.7442
7.738495 81.984 -56.0465
8.074951 82.395 -60.1616
8.411407 82.762 -64.0808
8.747864 83.087 -67.7717
9.084320 83.376 -71.2005
9.420776 83.641 -74.3598
9.757233 83.895 -77.2866
10.093689 84.145 -80.0595
10.430145 84.391 -82.7712
10.766602 84.623 -85.4866
11.103058 84.829 -88.2115
11.439514 84.999 -90.8877
11.775970 85.132 -93.4186
12.112427 85.236 -95.7154
12.448883 85.331 -97.7448
12.785339 85.432 -99.5547
13.121796 85.550 -101.2571
13.458252 85.681 -102.9722
13.794708 85.810 -104.7647
14.131165 85.921 -106.6123
14.467621 86.006 -108.4238
14.804077 86.068 -110.0929
15.140533 86.121 -111.5592
15.476990 86.182 -112.8454
15.813446 86.261 -114.0480
16.149902 86.359 -115.2821
16.486359 86.459 -116.6163
16.822815 86.547 -118.0382
17.159271 86.609 -119.4693
17.495728 86.646 -120.8121
17.832184 86.668 -122.0013
18.168640 86.691 -123.0335
18.505096 86.726 -123.9593
18.841553 86.772 -124.8465
19.178009 86.821 -125.7393
19.514465 86.862 -126.6397
19.850922 86.886 -127.5212
20.187378 86.894 -128.3594
20.523834 86.894 -129.1561
20.860291 86.892 -129.9416
21.196747 86.893 -130.7515
21.533203 86.892 -131.5951
21.869659 86.883 -132.4370
22.206116 86.863 -133.2067
22.542572 86.835 -133.8331
22.879028 86.811 -134.2894
23.215485 86.810 -134.6236
23.551941 86.839 -134.9542
23.888397 86.898 -135.4239
24.224854 86.967 -136.1324
24.561310 87.022 -137.0872
24.897766 87.042 -138.1958
25.234222 87.019 -139.2986
25.570679 86.958 -140.2261
25.907135 86.882 -140.8654
26.243591 86.820 -141.2140
26.580048 86.795 -141.3917
26.916504 86.813 -141.5896
27.252960 86.859 -141.9757
27.589417 86.906 -142.6126
27.925873 86.930 -143.4343
28.262329 86.917 -144.2865
28.598785 86.871 -144.9991
28.935242 86.812 -145.4641
29.271698 86.765 -145.6863
29.608154 86.751 -145.7822
29.944611 86.771 -145.9186
30.281067 86.812 -146.2249
30.617523 86.853 -146.7322
30.953979 86.874 -147.3732
31.290436 86.870 -148.0293
31.626892 86.845 -148.5938
31.963348 86.815 -149.0191
32.299805 86.791 -149.3298
32.636261 86.782 -149.5970
32.972717 86.784 -149.8906
33.309174 86.790 -150.2419
33.645630 86.791 -150.6361
33.982086 86.786 -151.0337
34.318542 86.778 -151.4033
34.654999 86.770 -151.7412
34.991455 86.767 -152.0699
35.327911 86.768 -152.4173
35.664368 86.767 -152.7940
36.000824 86.762 -153.1853
36.337280 86.751 -153.5605
36.673737 86.736 -153.8929
37.010193 86.721 -154.1751
37.346649 86.712 -154.4212
37.683105 86.707 -154.6554
38.019562 86.707 -154.8975
38.356018 86.710 -155.1562
38.692474 86.713 -155.4318
39.028931 86.716 -155.7249
39.365387 86.718 -156.0378
39.701843 86.716 -156.3695
40.038300 86.707 -156.7048
40.374756 86.690 -157.0122
40.711212 86.667 -157.2546
41.047668 86.645 -157.4121
41.384125 86.632 -157.5020
41.720581 86.634 -157.5803
42.057037 86.648 -157.7176
42.393494 86.666 -157.9593
42.729950 86.674 -158.2966
43.066406 86.666 -158.6663
43.402863 86.641 -158.9811
43.739319 86.610 -159.1771
44.075775 86.586 -159.2530
44.412231 86.581 -159.2769
44.748688 86.595 -159.3512
45.085144 86.618 -159.5533
45.421600 86.634 -159.8901
45.758057 86.631 -160.2941
46.094513 86.608 -160.6612
46.430969 86.574 -160.9089
46.767426 86.545 -161.0234
47.103882 86.534 -161.0683
47.440338 86.542 -161.1459
47.776794 86.560 -161.3323
48.113251 86.572 -161.6315
48.449707 86.569 -161.9777
48.786163 86.551 -162.2806
49.122620 86.527 -162.4839
49.459076 86.509 -162.6002
49.795532 86.505 -162.6986
50.131989 86.508 -162.8490
50.468445 86.508 -163.0662
50.804901 86.495 -163.2941
51.141357 86.471 -163.4458
51.477814 86.450 -163.4738
51.814270 86.449 -163.4241
52.150726 86.474 -163.4274
52.487183 86.514 -163.6213
52.823639 86.544 -164.0522
53.160095 86.537 -164.6278
53.496552 86.485 -165.1489
53.833008 86.399 -165.4030
54.169464 86.315 -165.2815
54.505920 86.273 -164.8635
54.842377 86.293 -164.3988
55.178833 86.367 -164.1744
55.515289 86.457 -164.3513
55.851746 86.524 -164.8916
56.188202 86.541 -165.6027
56.524658 86.509 -166.2473
56.861115 86.448 -166.6553
57.197571 86.388 -166.7955
57.534027 86.352 -166.7741
57.870483 86.343 -166.7534
58.206940 86.348 -166.8439
58.543396 86.346 -167.0422
58.879852 86.325 -167.2511
59.216309 86.291 -167.3552
59.552765 86.261 -167.3028
59.889221 86.252 -167.1467
60.225677 86.271 -167.0154
60.562134 86.308 -167.0320
60.898590 86.341 -167.2375
61.235046 86.352 -167.5663
61.571503 86.332 -167.8832
61.907959 86.290 -168.0526
62.244415 86.246 -168.0068
62.580872 86.222 -167.7812
62.917328 86.232 -167.4981
63.253784 86.275 -167.3061
63.590240 86.336 -167.3109
63.926697 86.398 -167.5392
64.263153 86.442 -167.9451
64.599609 86.462 -168.4414
64.936066 86.457 -168.9351
65.272522 86.431 -169.3526
65.608978 86.395 -169.6539
65.945435 86.358 -169.8373
66.281891 86.328 -169.9346
66.618347 86.308 -169.9968
66.954803 86.295 -170.0707
67.291260 86.283 -170.1749
67.627716 86.266 -170.2882
67.964172 86.242 -170.3611
68.300629 86.217 -170.3470
68.637085 86.200 -170.2386
68.973541 86.201 -170.0854
69.309998 86.222 -169.9751
69.646454 86.253 -169.9837
69.982910 86.280 -170.1278
70.319366 86.291 -170.3509
70.655823 86.281 -170.5538
70.992279 86.260 -170.6528
71.328735 86.243 -170.6323
71.665192 86.244 -170.5601
72.001648 86.262 -170.5487
72.338104 86.287 -170.6850
72.674561 86.300 -170.9739
73.011017 86.287 -171.3324
73.347473 86.245 -171.6310
73.683929 86.186 -171.7586
74.020386 86.130 -171.6783
74.356842 86.095 -171.4469
74.693298 86.091 -171.1856
75.029755 86.112 -171.0174
75.366211 86.144 -171.0104
75.702667 86.170 -171.1580
76.039124 86.181 -171.3977
76.375580 86.175 -171.6490
76.712036 86.156 -171.8500
77.048492 86.134 -171.9778
77.384949 86.116 -172.0507
77.721405 86.108 -172.1109
78.057861 86.105 -172.1999
78.394318 86.104 -172.3358
78.730774 86.099 -172.5050
79.067230 86.088 -172.6721
79.403687 86.073 -172.8014
79.740143 86.060 -172.8811
80.076599 86.055 -172.9331
80.413055 86.059 -173.0026
80.749512 86.068 -173.1296
81.085968 86.074 -173.3214
81.422424 86.070 -173.5441
81.758881 86.055 -173.7392
82.095337 86.035 -173.8578
82.431793 86.017 -173.8898
82.768250 86.010 -173.8704
83.104706 86.014 -173.8575
83.441162 86.025 -173.8932
83.777618 86.033 -173.9782
84.114075 86.034 -174.0748
84.450531 86.030 -174.1371
84.786987 86.027 -174.1462
85.123444 86.033 -174.1266
85.459900 86.048 -174.1325
85.796356 86.067 -174.2104
86.132812 86.081 -174.3669
86.469269 86.083 -174.5611
86.805725 86.070 -174.7281
87.142181 86.050 -174.8157
87.478638 86.032 -174.8148
87.815094 86.023 -174.7627
88.151550 86.025 -174.7192
88.488007 86.033 -174.7308
88.824463 86.039 -174.8056
89.160919 86.037 -174.9154
89.497375 86.026 -175.0168
89.833832 86.010 -175.0795
90.170288 85.995 -175.1019
90.506744 85.984 -175.1075
90.843201 85.979 -175.1266
91.179657 85.977 -175.1770
91.516113 85.973 -175.2547
91.852570 85.966 -175.3414
92.189026 85.958 -175.4191
92.525482 85.951 -175.4836
92.861938 85.948 -175.5458
93.198395 85.946 -175.6218
93.534851 85.945 -175.7194
93.871307 85.940 -175.8291
94.207764 85.931 -175.9274
94.544220 85.920 -175.9906
94.880676 85.910 -176.0109
95.217133 85.906 -176.0036
95.553589 85.910 -176.0028
95.890045 85.920 -176.0430
96.226501 85.929 -176.1407
96.562958 85.933 -176.2844
96.899414 85.927 -176.4402
97.235870 85.914 -176.5687
97.572327 85.897 -176.6457
97.908783 85.882 -176.6735
98.245239 85.873 -176.6787
98.581696 85.870 -176.6963
98.918152 85.869 -176.7497
99.254608 85.866 -176.8394
99.591064 85.858 -176.9447
99.927521 85.845 -177.0381
100.263977 85.829 -177.1011
100.600433 85.815 -177.1339
100.936890 85.805 -177.1522
101.273346 85.799 -177.1746
101.609802 85.793 -177.2100
101.946259 85.788 -177.2525
102.282715 85.782 -177.2872
102.619171 85.777 -177.3034
102.955627 85.776 -177.3053
103.292084 85.781 -177.3122
103.628540 85.789 -177.3487
103.964996 85.798 -177.4288
104.301453 85.803 -177.5458
104.637909 85.801 -177.6735
104.974365 85.791 -177.7791
105.310822 85.779 -177.8403
105.647278 85.768 -177.8575
105.983734 85.763 -177.8530
106.320190 85.763 -177.8590
106.656647 85.766 -177.8989
106.993103 85.768 -177.9752
107.329559 85.764 -178.0697
107.666016 85.755 -178.1551
108.002472 85.743 -178.2106
108.338928 85.732 -178.2336
108.675385 85.725 -178.2394
109.011841 85.723 -178.2514
109.348297 85.724 -178.2865
109.684753 85.723 -178.3455
110.021210 85.720 -178.4138
110.357666 85.713 -178.4718
110.694122 85.705 -178.5071
111.030579 85.699 -178.5229
111.367035 85.698 -178.5355
111.703491 85.699 -178.5639
112.039948 85.700 -178.6169
112.376404 85.698 -178.6864
112.712860 85.692 -178.7526
113.049316 85.683 -178.7953
113.385773 85.674 -178.8086
113.722229 85.670 -178.8063
114.058685 85.670 -178.8150
114.395142 85.673 -178.8586
114.731598 85.674 -178.9417
115.068054 85.669 -179.0448
115.404510 85.656 -179.1342
115.740967 85.640 -179.1810
116.077423 85.626 -179.1793
116.413879 85.619 -179.1515
116.750336 85.620 -179.1358
117.086792 85.624 -179.1628
117.423248 85.627 -179.2363
117.759705 85.622 -179.3301
118.096161 85.611 -179.4041
118.432617 85.597 -179.4283
118.769073 85.587 -179.4025
119.105530 85.586 -179.3571
119.441986 85.593 -179.3357
119.778442 85.603 -179.3688
120.114899 85.610 -179.4563
120.451355 85.610 -179.5696
120.787811 85.602 -179.6696
121.124268 85.590 -179.7294
121.460724 85.580 -179.7486
121.797180 85.574 -179.7498
122.133636 85.574 -179.7626
122.470093 85.576 -179.8048
122.806549 85.575 -179.8731
123.143005 85.569 -179.9491
123.479462 85.561 179.9869
123.815918 85.552 179.9430
124.152374 85.544 179.9123
124.488831 85.539 179.8805
124.825287 85.534 179.8381
125.161743 85.529 179.7882
125.498199 85.520 179.7451
125.834656 85.510 179.7241
126.171112 85.503 179.7296
126.507568 85.500 179.7495
126.844025 85.504 179.7590
127.180481 85.512 179.7335
127.516937 85.520 179.6614
127.853394 85.524 179.5509
128.189850 85.522 179.4268
128.526306 85.513 179.3190
128.862762 85.500 179.2496
129.199219 85.488 179.2235
129.535675 85.480 179.2282
129.872131 85.478 179.2415
130.208588 85.480 179.2428
130.545044 85.485 179.2216
130.881500 85.489 179.1794
131.217957 85.491 179.1253
131.554413 85.490 179.0693
131.890869 85.488 179.0184
132.227325 85.483 178.9758
132.563782 85.477 178.9435
132.900238 85.470 178.9246
133.236694 85.463 178.9216
133.573151 85.457 178.9330
133.909607 85.452 178.9507
134.246063 85.450 178.9618
