* Measurement data measured by REW V5.20.13
* Source: Trace Arithmetic result A * B conjugate
* Format: Trace Arithmetic result A * B conjugate
* Dated: May 7, 2023 8:38:11 AM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: 
* Measurement: A times Bconj
* Smoothing: None
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
160.489655 81.485 162.4893
160.826111 81.485 162.5621
161.162567 81.491 162.5996
161.499023 81.497 162.5807
161.835480 81.498 162.5098
162.171936 81.488 162.4186
162.508392 81.469 162.3514
162.844849 81.445 162.3422
163.181305 81.423 162.3953
163.517761 81.408 162.4833
163.854218 81.402 162.5637
164.190674 81.400 162.6046
164.527130 81.398 162.6022
164.863586 81.391 162.5791
165.200043 81.380 162.5665
165.536499 81.369 162.5826
165.872955 81.360 162.6211
166.209412 81.358 162.6570
166.545868 81.359 162.6647
166.882324 81.360 162.6357
167.218781 81.358 162.5823
167.555237 81.351 162.5294
167.891693 81.341 162.4971
168.228149 81.332 162.4898
168.564606 81.325 162.4965
168.901062 81.320 162.5007
169.237518 81.315 162.4930
169.573975 81.310 162.4767
169.910431 81.302 162.4630
170.246887 81.293 162.4613
170.583344 81.285 162.4713
170.919800 81.279 162.4837
171.256256 81.272 162.4881
171.592712 81.265 162.4830
171.929169 81.254 162.4789
172.265625 81.241 162.4934
172.602081 81.227 162.5385
172.938538 81.217 162.6110
173.274994 81.212 162.6901
173.611450 81.213 162.7474
173.947906 81.216 162.7621
174.284363 81.216 162.7334
174.620819 81.211 162.6825
174.957275 81.199 162.6415
175.293732 81.183 162.6371
175.630188 81.168 162.6761
175.966644 81.158 162.7418
176.303101 81.156 162.8034
176.639557 81.158 162.8334
176.976013 81.160 162.8213
177.312469 81.159 162.7769
177.648926 81.152 162.7227
177.985382 81.141 162.6807
178.321838 81.128 162.6620
178.658295 81.116 162.6660
178.994751 81.104 162.6862
179.331207 81.095 162.7179
179.667664 81.086 162.7598
180.004120 81.081 162.8091
180.340576 81.080 162.8559
180.677032 81.082 162.8826
181.013489 81.085 162.8730
181.349945 81.085 162.8260
181.686401 81.078 162.7630
182.022858 81.063 162.7215
182.359314 81.045 162.7360
182.695770 81.029 162.8154
183.032227 81.023 162.9322
183.368683 81.028 163.0334
183.705139 81.041 163.0697
184.041595 81.051 163.0248
184.378052 81.052 162.9274
184.714508 81.040 162.8359
185.050964 81.019 162.8065
185.387421 80.999 162.8607
185.723877 80.987 162.9728
186.060333 80.987 163.0838
186.396790 80.996 163.1369
186.733246 81.005 163.1106
187.069702 81.005 163.0292
187.406158 80.993 162.9469
187.742615 80.973 162.9158
188.079071 80.951 162.9568
188.415527 80.937 163.0497
188.751984 80.932 163.1465
189.088440 80.935 163.2010
189.424896 80.939 163.1942
189.761353 80.938 163.1417
190.097809 80.929 163.0808
190.434265 80.913 163.0468
190.770721 80.897 163.0540
191.107178 80.885 163.0902
191.443634 80.878 163.1282
191.780090 80.874 163.1449
192.116547 80.870 163.1352
192.453003 80.864 163.1130
192.789459 80.856 163.0990
193.125916 80.848 163.1044
193.462372 80.842 163.1216
193.798828 80.841 163.1294
194.135284 80.841 163.1086
194.471741 80.838 163.0587
194.808197 80.829 163.0026
195.144653 80.813 162.9764
195.481110 80.795 163.0083
195.817566 80.781 163.1003
196.154022 80.776 163.2239
196.490479 80.781 163.3349
196.826935 80.792 163.3974
197.163391 80.802 163.4024
197.499847 80.807 163.3688
197.836304 80.805 163.3286
198.172760 80.797 163.3059
198.509216 80.788 163.3063
198.845673 80.779 163.3199
199.182129 80.769 163.3354
199.518585 80.758 163.3518
199.855042 80.745 163.3784
200.191498 80.733 163.4232
200.527954 80.722 163.4807
200.864410 80.716 163.5315
201.200867 80.711 163.5555
201.537323 80.703 163.5507
201.873779 80.691 163.5393
202.210236 80.675 163.5555
202.546692 80.661 163.6182
202.883148 80.655 163.7102
203.219604 80.661 163.7812
203.556061 80.675 163.7764
203.892517 80.686 163.6747
204.228973 80.685 163.5078
204.565430 80.669 163.3464
204.901886 80.642 163.2616
205.238342 80.614 163.2832
205.574799 80.597 163.3814
205.911255 80.595 163.4869
206.247711 80.603 163.5359
206.584167 80.611 163.5106
206.920624 80.609 163.4461
207.257080 80.598 163.4033
207.593536 80.583 163.4261
207.929993 80.572 163.5128
208.266449 80.571 163.6199
208.602905 80.577 163.6945
208.939362 80.585 163.7121
209.275818 80.586 163.6926
209.612274 80.578 163.6834
209.948730 80.567 163.7247
210.285187 80.559 163.8192
210.621643 80.561 163.9277
210.958099 80.572 163.9944
211.294556 80.585 163.9825
211.631012 80.591 163.8990
211.967468 80.585 163.7897
212.303925 80.568 163.7124
212.640381 80.546 163.7037
212.976837 80.528 163.7600
213.313293 80.519 163.8423
213.649750 80.519 163.9017
213.986206 80.522 163.9093
214.322662 80.522 163.8713
214.659119 80.515 163.8222
214.995575 80.502 163.8020
215.332031 80.489 163.8321
215.668488 80.482 163.9027
216.004944 80.483 163.9781
216.341400 80.493 164.0162
216.677856 80.504 163.9920
217.014313 80.510 163.9098
217.350769 80.507 163.8017
217.687225 80.493 163.7129
218.023682 80.471 163.6828
218.360138 80.448 163.7300
218.696594 80.430 163.8458
219.033051 80.422 163.9987
219.369507 80.426 164.1472
219.705963 80.437 164.2537
220.042419 80.453 164.2964
220.378876 80.466 164.2743
220.715332 80.473 164.2052
221.051788 80.470 164.1193
221.388245 80.459 164.0497
221.724701 80.443 164.0216
222.061157 80.426 164.0451
222.397614 80.412 164.1115
222.734070 80.404 164.1982
223.070526 80.402 164.2789
223.406982 80.405 164.3346
223.743439 80.409 164.3597
224.079895 80.412 164.3609
224.416351 80.413 164.3491
224.752808 80.412 164.3317
225.089264 80.410 164.3098
225.425720 80.406 164.2817
225.762177 80.400 164.2492
226.098633 80.390 164.2221
226.435089 80.377 164.2149
226.771545 80.363 164.2389
227.108002 80.351 164.2935
227.444458 80.342 164.3652
227.780914 80.338 164.4347
228.117371 80.337 164.4879
228.453827 80.336 164.5233
228.790283 80.334 164.5502
229.126740 80.331 164.5786
229.463196 80.329 164.6097
229.799652 80.330 164.6336
230.136108 80.332 164.6372
230.472565 80.333 164.6153
230.809021 80.331 164.5774
231.145477 80.324 164.5427
231.481934 80.315 164.5284
231.818390 80.307 164.5378
232.154846 80.302 164.5596
232.491302 80.300 164.5768
232.827759 80.299 164.5805
233.164215 80.297 164.5759
233.500671 80.293 164.5774
233.837128 80.290 164.5950
234.173584 80.289 164.6241
234.510040 80.292 164.6473
234.846497 80.297 164.6462
235.182953 80.300 164.6157
235.519409 80.298 164.5686
235.855865 80.291 164.5281
236.192322 80.280 164.5128
236.528778 80.267 164.5281
236.865234 80.255 164.5671
237.201691 80.244 164.6224
237.538147 80.233 164.6938
237.874603 80.223 164.7881
